529;;;;;;;;;Hydrogen Distribution;Marine Ecosystem Restoration;+;1.0;The development and deployment of hydrogen distribution infrastructure can create conditions that further the restoration of marine ecosystems, as it can lead to reduced pollution and improved water quality, which can support the health and resilience of aquatic ecosystems.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
530;;;;;;;;;Hydrogen Distribution;Biodiversity Protection & Conservation;+;2.0;The implementation of hydrogen distribution can aid the protection and conservation of biodiversity, as it can lead to improved air and water quality, which can support the health and resilience of ecosystems and species.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
531;;;;;;;;;Hydrogen Distribution;Biodiversity Protection & Conservation - Fisheries;+;1.0;The development and deployment of hydrogen distribution infrastructure can create conditions that further the protection and conservation of fisheries, as it can lead to reduced pollution and improved water quality, which can support the health and resilience of aquatic ecosystems.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
532;;;;;;;;;Urban Mobility;Terrestrial Ecosystems Restoration;+;1.0;The development and implementation of urban mobility solutions can create conditions that further the restoration of terrestrial ecosystems, as it can lead to increased use of sustainable land-use practices and reduced emissions, which can support biodiversity conservation and ecosystem services.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
533;;;;;;;;;Urban Mobility;Terrestrial Ecosystems Restoration - Agricultural Ecosystems;+;1.0;The implementation of urban mobility can create conditions that further the restoration of agricultural ecosystems, as it can lead to increased use of sustainable agricultural practices and reduced synthetic fertilizer use, which can improve soil health and reduce pollution.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
534;;;;;;;;;Urban Mobility;Marine Ecosystem Restoration;+;1.0;The development and implementation of urban mobility solutions can create conditions that further the restoration of marine ecosystems, as it can lead to reduced pollution and improved water quality, which can support the health and resilience of aquatic ecosystems.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
535;;;;;;;;;Urban Mobility;Biodiversity Protection & Conservation;+;2.0;The implementation of urban mobility can aid the protection and conservation of biodiversity, as it can lead to improved air and water quality, which can support the health and resilience of ecosystems and species.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
536;;;;;;;;;Urban Mobility;Biodiversity Protection & Conservation - Fisheries;+;1.0;The development and implementation of urban mobility solutions can create conditions that further the protection and conservation of fisheries, as it can lead to reduced pollution and improved water quality, which can support the health and resilience of aquatic ecosystems.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
537;;;;;;;;;Transport Logistics;Terrestrial Ecosystems Restoration;+;1.0;The development and implementation of transport logistics solutions can create conditions that further the restoration of terrestrial ecosystems, as it can lead to increased use of sustainable land-use practices and reduced emissions, which can support biodiversity conservation and ecosystem services.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
538;;;;;;;;;Transport Logistics;Terrestrial Ecosystems Restoration - Agricultural Ecosystems;+;1.0;The implementation of transport logistics can create conditions that further the restoration of agricultural ecosystems, as it can lead to increased use of sustainable agricultural practices and reduced synthetic fertilizer use, which can improve soil health and reduce pollution.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
539;;;;;;;;;Transport Logistics;Marine Ecosystem Restoration;+;1.0;The development and implementation of transport logistics solutions can create conditions that further the restoration of marine ecosystems, as it can lead to reduced pollution and improved water quality, which can support the health and resilience of aquatic ecosystems.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
540;;;;;;;;;Transport Logistics;Biodiversity Protection & Conservation;+;2.0;The implementation of transport logistics can aid the protection and conservation of biodiversity, as it can lead to improved air and water quality, which can support the health and resilience of ecosystems and species.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
541;;;;;;;;;Transport Logistics;Biodiversity Protection & Conservation - Fisheries;+;1.0;The development and implementation of transport logistics solutions can create conditions that further the protection and conservation of fisheries, as it can lead to reduced pollution and improved water quality, which can support the health and resilience of aquatic ecosystems.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
542;GHG Reduction;;;;;;1.0;;;;;;;;;;GHG Removal;;;;;;;;;;;;;;Enabling;;;The implementation of GHG reduction targets can enable the achievement of GHG removal by creating conditions that support the development and deployment of carbon removal technologies.;;;;;;;;;;;;;
543;GHG Reduction - Buildings;;;;;;3.0;;;;;;;;;;GHG Reduction;;;;;;;;;;;;;;Indivisible;;;The implementation of GHG reduction targets in buildings is inextricably linked to the achievement of overall GHG reduction, as buildings account for a significant portion of GHG emissions.;;;;;;;;;;;;;
544;GHG Reduction - Buildings;;;;;;2.0;;;;;;;;;;GHG Removal;;;;;;;;;;;;;;Reinforcing;;;The implementation of GHG reduction targets in buildings can reinforce the achievement of GHG removal by promoting the use of low-carbon technologies and energy-efficient practices in the building sector, which can support the development and deployment of carbon removal technologies.;;;;;;;;;;;;;
545;GHG Reduction - Transports;;;;;;1.0;;;;;;;;;;GHG Reduction;;;;;;;;;;;;;;Enabling;;;The implementation of GHG reduction targets in transport can enable the achievement of overall GHG reduction by creating conditions that support the development and deployment of low-carbon technologies and energy-efficient practices in the transport sector.;;;;;;;;;;;;;
546;GHG Reduction - Transports;;;;;;2.0;;;;;;;;;;GHG Removal;;;;;;;;;;;;;;Reinforcing;;;The implementation of GHG reduction targets in transport can reinforce the achievement of GHG removal by promoting the use of low-carbon technologies and energy-efficient practices in the transport sector, which can support the development and deployment of carbon removal technologies.;;;;;;;;;;;;;
547;Improve Air Quality;;;;;;2.0;;;;;;;;;;GHG Reduction;;;;;;;;;;;;;;Reinforcing;;;The implementation of air quality improvement targets can reinforce the achievement of GHG reduction by promoting the use of low-carbon technologies and energy-efficient practices that reduce air pollution and GHG emissions.;;;;;;;;;;;;;
548;Improve Air Quality;;;;;;1.0;;;;;;;;;;GHG Reduction - Buildings;;;;;;;;;;;;;;Enabling;;;The implementation of air quality improvement targets can enable the achievement of GHG reduction in buildings by creating conditions that support the development and deployment of low-carbon technologies and energy-efficient practices in the building sector.;;;;;;;;;;;;;
549;Improve Air Quality;;;;;;2.0;;;;;;;;;;GHG Reduction - Transports;;;;;;;;;;;;;;Reinforcing;;;The implementation of air quality improvement targets can reinforce the achievement of GHG reduction in transport by promoting the use of low-carbon technologies and energy-efficient practices in the transport sector, which can support the development and deployment of carbon removal technologies.;;;;;;;;;;;;;
550;Improve Water Quality;;;;;;1.0;;;;;;;;;;GHG Reduction;;;;;;;;;;;;;;Enabling;;;The implementation of water quality improvement targets can enable the achievement of GHG reduction by creating conditions that support the development and deployment of low-carbon technologies and energy-efficient practices that reduce water pollution and GHG emissions.;;;;;;;;;;;;;
551;Improve Water Quality;;;;;;2.0;;;;;;;;;;GHG Reduction - Buildings;;;;;;;;;;;;;;Reinforcing;;;The implementation of water quality improvement targets can reinforce the achievement of GHG reduction in buildings by promoting the use of low-carbon technologies and energy-efficient practices in the building sector, which can support the development and deployment of carbon removal technologies.;;;;;;;;;;;;;
552;Improve Water Quality;;;;;;1.0;;;;;;;;;;GHG Reduction - Transports;;;;;;;;;;;;;;Enabling;;;The implementation of water quality improvement targets can enable the achievement of GHG reduction in transport by creating conditions that support the development and deployment of low-carbon technologies and energy-efficient practices in the transport sector.;;;;;;;;;;;;;
553;Improve Soils Health;;;;;;2.0;;;;;;;;;;GHG Reduction;;;;;;;;;;;;;;Reinforcing;;;The implementation of soil health improvement targets can reinforce the achievement of GHG reduction by promoting the use of low-carbon technologies and energy-efficient practices that reduce soil degradation and GHG emissions.;;;;;;;;;;;;;
554;Improve Soils Health;;;;;;1.0;;;;;;;;;;GHG Reduction - Buildings;;;;;;;;;;;;;;Enabling;;;The implementation of soil health improvement targets can enable the achievement of GHG reduction in buildings by creating conditions that support the development and deployment of low-carbon technologies and energy-efficient practices in the building sector.;;;;;;;;;;;;;
555;Improve Soils Health;;;;;;2.0;;;;;;;;;;GHG Reduction - Transports;;;;;;;;;;;;;;Reinforcing;;;The implementation of soil health improvement targets can reinforce the achievement of GHG reduction in transport by promoting the use of low-carbon technologies and energy-efficient practices in the transport sector, which can support the development and deployment of carbon removal technologies.;;;;;;;;;;;;;
556;Noise Reduction;;;;;;1.0;;;;;;;;;;GHG Reduction;;;;;;;;;;;;;;Enabling;;;The implementation of noise reduction targets can enable the achievement of GHG reduction by creating conditions that support the development and deployment of low-carbon technologies and energy-efficient practices that reduce noise pollution and GHG emissions.;;;;;;;;;;;;;
557;Noise Reduction;;;;;;2.0;;;;;;;;;;GHG Reduction - Buildings;;;;;;;;;;;;;;Reinforcing;;;The implementation of noise reduction targets can reinforce the achievement of GHG reduction in buildings by promoting the use of low-carbon technologies and energy-efficient practices in the building sector, which can support the development and deployment of carbon removal technologies.;;;;;;;;;;;;;
558;Noise Reduction;;;;;;1.0;;;;;;;;;;GHG Reduction - Transports;;;;;;;;;;;;;;Enabling;;;The implementation of noise reduction targets can enable the achievement of GHG reduction in transport by creating conditions that support the development and deployment of low-carbon technologies and energy-efficient practices in the transport sector.;;;;;;;;;;;;;
559;Social Security - Sanitation;;;;;;1.0;;;;;;;;;;GHG Reduction;;;;;;;;;;;;;;Enabling;;;The implementation of social security and sanitation targets can enable the achievement of GHG reduction by creating conditions that support the development and deployment of low-carbon technologies and energy-efficient practices that reduce GHG emissions and improve sanitation.;;;;;;;;;;;;;
560;Social Security - Sanitation;;;;;;2.0;;;;;;;;;;GHG Reduction - Buildings;;;;;;;;;;;;;;Reinforcing;;;The implementation of social security and sanitation targets can reinforce the achievement of GHG reduction in buildings by promoting the use of low-carbon technologies and energy-efficient practices in the building sector, which can support the development and deployment of carbon removal technologies.;;;;;;;;;;;;;
561;Social Security - Sanitation;;;;;;1.0;;;;;;;;;;GHG Reduction - Transports;;;;;;;;;;;;;;Enabling;;;The implementation of social security and sanitation targets can enable the achievement of GHG reduction in transport by creating conditions that support the development and deployment of low-carbon technologies and energy-efficient practices in the transport sector.;;;;;;;;;;;;;
562;GHG Reduction;Energy Efficiency;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;Reinforcing;;;;The reduction of GHG emissions can reinforce energy efficiency measures by promoting the use of low-carbon technologies and reducing energy waste, which in turn supports the transition to a low-carbon economy.;;;;;;;;;;;;
563;Improve Air Quality;Renewable Energy - Heating & Cooling;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;Improving air quality can enable the increased adoption of renewable heating and cooling solutions, as cleaner air can improve the efficiency and effectiveness of these systems.;;;;;;;;;;;;
564;Improve Soils Health;Renewable Energy - Solar;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;Healthy soils can enable the expansion of solar energy by providing a stable and suitable environment for the installation of solar panels, particularly in agricultural areas.;;;;;;;;;;;;
565;Noise Reduction;Social Security - Sanitation;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;Reducing noise pollution can enable the improvement of sanitation services by decreasing the negative impacts of noise on human health and increasing the accessibility of sanitation facilities.;;;;;;;;;;;;
566;Improve Water Quality;Energy Efficiency - Buildings;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;Reinforcing;;;;Improving water quality can reinforce energy efficiency in buildings by reducing the energy needed for water treatment and promoting the use of energy-efficient appliances.;;;;;;;;;;;;
567;Improve Soils Health;Energy Infrastructure;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;Reinforcing;;;;Healthy soils can reinforce the development of energy infrastructure by providing a stable environment for the construction and operation of energy facilities, such as wind farms and solar parks.;;;;;;;;;;;;
568;Improve Air Quality;Renewable Energy;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;Reinforcing;;;;Improving air quality can reinforce the transition to renewable energy by reducing air pollution from fossil fuels and promoting the use of clean energy sources.;;;;;;;;;;;;
569;Improve Soils Health;Renewable Energy - Hydrogen Production;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;Healthy soils can enable the production of renewable hydrogen by providing a suitable environment for the installation of electrolysis facilities and promoting the use of biomass for hydrogen production.;;;;;;;;;;;;
570;Noise Reduction;Energy Efficiency - Buildings;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;Reducing noise pollution can enable the improvement of energy efficiency in buildings by promoting the use of soundproofing materials and reducing the energy needed for cooling and heating.;;;;;;;;;;;;
571;Improve Water Quality;Renewable Energy - Ocean/Offshore;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;Improving water quality can enable the expansion of offshore renewable energy by reducing the environmental impacts of offshore energy production and promoting the use of ocean energy.;;;;;;;;;;;;
572;Improve Soils Health;Renewable Energy - Solar;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;Reinforcing;;;;Healthy soils can reinforce the expansion of solar energy by providing a stable environment for the installation of solar panels and promoting the use of solar energy for soil conservation and sustainable agriculture.;;;;;;;;;;;;
573;Improve Air Quality;Energy Efficiency;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;Reinforcing;;;;Improving air quality can reinforce energy efficiency measures by promoting the use of low-carbon technologies and reducing energy waste, thus supporting the transition to a low-carbon economy.;;;;;;;;;;;;
574;Improve Soils Health;Social Security - Energy;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;Healthy soils can enable the improvement of energy access by providing a suitable environment for the installation of renewable energy facilities and promoting the use of energy-efficient appliances.;;;;;;;;;;;;
575;GHG Reduction;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;;Improve Water Quality;Reducing GHG emissions can enable the improvement of water quality by decreasing the energy consumption needed for water treatment and increasing the use of renewable energy sources.;;;;;;;;;;
576;GHG Reduction;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;;Noise Reduction;The implementation of GHG reduction targets can enable noise reduction by promoting the use of electric or hybrid vehicles, which are generally quieter than traditional vehicles.;;;;;;;;;;
577;GHG Reduction;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;;Social Security - Sanitation;Reducing GHG emissions can enable the improvement of social security and sanitation by increasing access to clean energy and reducing the environmental impacts of energy production.;;;;;;;;;;
578;Biofuels;;+;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Reinforcing;;;;;Improve Air Quality;The production and use of biofuels can reinforce the improvement of air quality by providing a cleaner alternative to traditional fossil fuels.;;;;;;;;;;
579;Biofuels;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;;Improve Water Quality;The use of biofuels can enable the improvement of water quality by reducing the amount of pollutants released into water bodies.;;;;;;;;;;
580;Biofuels;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;;Noise Reduction;The use of biofuels can enable noise reduction by promoting the use of quieter vehicles.;;;;;;;;;;
581;Biofuels;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;;Social Security - Sanitation;The production and use of biofuels can enable the improvement of social security and sanitation by increasing access to clean energy and reducing the environmental impacts of energy production.;;;;;;;;;;
582;Other Low-Carbon Fuels;;+;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Reinforcing;;;;;Improve Air Quality;The production and use of other low-carbon fuels can reinforce the improvement of air quality by providing cleaner alternatives to traditional fossil fuels.;;;;;;;;;;
583;Other Low-Carbon Fuels;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;;Improve Water Quality;The use of other low-carbon fuels can enable the improvement of water quality by reducing the amount of pollutants released into water bodies.;;;;;;;;;;
584;Other Low-Carbon Fuels;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;;Noise Reduction;The use of other low-carbon fuels can enable noise reduction by promoting the use of quieter vehicles.;;;;;;;;;;
585;Other Low-Carbon Fuels;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;;Social Security - Sanitation;The production and use of other low-carbon fuels can enable the improvement of social security and sanitation by increasing access to clean energy and reducing the environmental impacts of energy production.;;;;;;;;;;
586;Hydrogen Distribution;;+;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Reinforcing;;;;;Improve Air Quality;The distribution and use of hydrogen can reinforce the improvement of air quality by providing a cleaner alternative to traditional fossil fuels.;;;;;;;;;;
587;Hydrogen Distribution;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;;Improve Water Quality;The use of hydrogen can enable the improvement of water quality by reducing the amount of pollutants released into water bodies.;;;;;;;;;;
588;Hydrogen Distribution;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;;Noise Reduction;The use of hydrogen can enable noise reduction by promoting the use of quieter vehicles.;;;;;;;;;;
589;Hydrogen Distribution;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;;Social Security - Sanitation;The production and use of hydrogen can enable the improvement of social security and sanitation by increasing access to clean energy and reducing the environmental impacts of energy production.;;;;;;;;;;
590;Urban Mobility;;+;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Reinforcing;;;;;Improve Air Quality;The promotion of urban mobility can reinforce the improvement of air quality by reducing the need for personal vehicles and increasing the use of public transport.;;;;;;;;;;
591;Urban Mobility;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;;Improve Water Quality;The promotion of urban mobility can enable the improvement of water quality by reducing the amount of pollutants released into water bodies.;;;;;;;;;;
592;Urban Mobility;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;;Noise Reduction;The promotion of urban mobility can enable noise reduction by promoting the use of quieter vehicles.;;;;;;;;;;
593;Urban Mobility;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;;Social Security - Sanitation;The promotion of urban mobility can enable the improvement of social security and sanitation by increasing access to clean energy and reducing the environmental impacts of energy production.;;;;;;;;;;
594;Transport Logistics;;+;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Reinforcing;;;;;Improve Air Quality;The optimization of transport logistics can reinforce the improvement of air quality by reducing emissions from transportation.;;;;;;;;;;
595;Transport Logistics;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;;Improve Water Quality;The optimization of transport logistics can enable the improvement of water quality by reducing the amount of pollutants released into water bodies.;;;;;;;;;;
596;Transport Logistics;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;;Noise Reduction;The optimization of transport logistics can enable noise reduction by promoting the use of quieter vehicles.;;;;;;;;;;
597;Transport Logistics;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;;Social Security - Sanitation;The optimization of transport logistics can enable the improvement of social security and sanitation by increasing access to clean energy and reducing the environmental impacts of energy production.;;;;;;;;;;
598;Rail;;+;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Reinforcing;;;;;Improve Air Quality;The promotion of rail transport can reinforce the improvement of air quality by reducing emissions from transportation.;;;;;;;;;;
599;Rail;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;;Improve Water Quality;The promotion of rail transport can enable the improvement of water quality by reducing the amount of pollutants released into water bodies.;;;;;;;;;;
600;Rail;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;;Noise Reduction;The promotion of rail transport can enable noise reduction by promoting the use of quieter vehicles.;;;;;;;;;;
601;Rail;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;;Social Security - Sanitation;The promotion of rail transport can enable the improvement of social security and sanitation by increasing access to clean energy and reducing the environmental impacts of energy production.;;;;;;;;;;
602;Net-Zero Technology - Road Vehicles;;+;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Reinforcing;;;;;Improve Air Quality;The development and use of net-zero technology in road vehicles can reinforce the improvement of air quality by reducing emissions from transportation.;;;;;;;;;;
603;Net-Zero Technology - Road Vehicles;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;;Improve Water Quality;The development and use of net-zero technology in road vehicles can enable the improvement of water quality by reducing the amount of pollutants released into water bodies.;;;;;;;;;;
604;Net-Zero Technology - Road Vehicles;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;;Noise Reduction;The development and use of net-zero technology in road vehicles can enable noise reduction by promoting the use of quieter vehicles.;;;;;;;;;;
605;Net-Zero Technology - Road Vehicles;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;;Social Security - Sanitation;The development and use of net-zero technology in road vehicles can enable the improvement of social security and sanitation by increasing access to clean energy and reducing the environmental impacts of energy production.;;;;;;;;;;
606;Net-Zero Technology - Maritime Transport;;+;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Reinforcing;;;;;Improve Air Quality;The development and use of net-zero technology in maritime transport can reinforce the improvement of air quality by reducing emissions from transportation.;;;;;;;;;;
607;Net-Zero Technology - Maritime Transport;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;;Improve Water Quality;The development and use of net-zero technology in maritime transport can enable the improvement of water quality by reducing the amount of pollutants released into water bodies.;;;;;;;;;;
608;Net-Zero Technology - Maritime Transport;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;;Noise Reduction;The development and use of net-zero technology in maritime transport can enable noise reduction by promoting the use of quieter vehicles.;;;;;;;;;;
609;Net-Zero Technology - Maritime Transport;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;;Social Security - Sanitation;The development and use of net-zero technology in maritime transport can enable the improvement of social security and sanitation by increasing access to clean energy and reducing the environmental impacts of energy production.;;;;;;;;;;
610;Net-Zero Technology - Aviation;;+;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Reinforcing;;;;;Improve Air Quality;The development and use of net-zero technology in aviation can reinforce the improvement of air quality by reducing emissions from transportation.;;;;;;;;;;
611;Net-Zero Technology - Aviation;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;;Improve Water Quality;The development and use of net-zero technology in aviation can enable the improvement of water quality by reducing the amount of pollutants released into water bodies.;;;;;;;;;;
612;Net-Zero Technology - Aviation;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;;Noise Reduction;The development and use of net-zero technology in aviation can enable noise reduction by promoting the use of quieter vehicles.;;;;;;;;;;
613;Net-Zero Technology - Aviation;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;Enabling;;;;;Social Security - Sanitation;The development and use of net-zero technology in aviation can enable the improvement of social security and sanitation by increasing access to clean energy and reducing the environmental impacts of energy production.;;;;;;;;;;
614;GHG Reduction;;+;2.0;;;;;;;;;;;;;GHG Reduction - Transports;;;;;;;;;;;;;;;;;;;;;The implementation of GHG reduction targets can aid the achievement of GHG reduction in transports by encouraging the adoption of low-carbon fuels and promoting the use of alternative modes of transport.;;;;;;;;;
615;GHG Reduction;;+;1.0;;;;;;;;;;;;;Waste Reduction;;;;;;;;;;;;;;;;;;;;;The implementation of GHG reduction targets can enable the achievement of waste reduction targets by promoting the recycling and reuse of materials and reducing waste generation.;;;;;;;;;
616;GHG Reduction;;+;1.0;;;;;;;;;;;;;Waste Reduction - Municipal Waste;;;;;;;;;;;;;;;;;;;;;The implementation of GHG reduction targets can facilitate the achievement of municipal waste reduction targets by encouraging the recycling and composting of organic waste and reducing the amount of waste sent to landfills.;;;;;;;;;
617;GHG Reduction;;+;1.0;;;;;;;;;;;;;Waste Reduction - Food Waste;;;;;;;;;;;;;;;;;;;;;The implementation of GHG reduction targets can aid the achievement of food waste reduction targets by promoting sustainable food systems and reducing food waste generation.;;;;;;;;;
618;GHG Reduction;;+;1.0;;;;;;;;;;;;;Waste Reduction - Plastic & Packaging;;;;;;;;;;;;;;;;;;;;;The implementation of GHG reduction targets can enable the achievement of plastic and packaging waste reduction targets by promoting the use of recyclable materials and reducing single-use plastics.;;;;;;;;;
619;GHG Reduction;;+;2.0;;;;;;;;;;;;;Circularity/Recycling;;;;;;;;;;;;;;;;;;;;;The implementation of GHG reduction targets can reinforce the achievement of circular economy and recycling targets by promoting the use of recycled materials and reducing waste generation.;;;;;;;;;
620;GHG Reduction;;+;2.0;;;;;;;;;;;;;Circularity/Recycling - Municipal Waste;;;;;;;;;;;;;;;;;;;;;The implementation of GHG reduction targets can aid the achievement of municipal waste recycling targets by promoting the recycling of municipal waste and reducing the amount of waste sent to landfills.;;;;;;;;;
621;GHG Reduction;;+;1.0;;;;;;;;;;;;;Circularity/Recycling - Textile Waste;;;;;;;;;;;;;;;;;;;;;The implementation of GHG reduction targets can enable the achievement of textile waste recycling targets by promoting the recycling and reuse of textiles and reducing textile waste generation.;;;;;;;;;
622;GHG Reduction;;+;2.0;;;;;;;;;;;;;Circularity/Recycling - Plastic & Packaging;;;;;;;;;;;;;;;;;;;;;The implementation of GHG reduction targets can reinforce the achievement of plastic and packaging recycling targets by promoting the recycling of plastics and reducing plastic waste generation.;;;;;;;;;
623;GHG Reduction;;+;1.0;;;;;;;;;;;;;Circularity/Recycling - Vehicle Circularity;;;;;;;;;;;;;;;;;;;;;The implementation of GHG reduction targets can aid the achievement of vehicle recycling targets by promoting the recycling and reuse of vehicle materials and reducing vehicle waste generation.;;;;;;;;;
624;GHG Reduction;;+;1.0;;;;;;;;;;;;;Critical Raw Materials - Extraction & Import;;;;;;;;;;;;;;;;;;;;;The implementation of GHG reduction targets can enable the achievement of critical raw materials extraction and import targets by promoting the sustainable extraction and trade of critical raw materials.;;;;;;;;;
625;GHG Reduction;;+;2.0;;;;;;;;;;;;;Net-Zero Technology - Manufacturing;;;;;;;;;;;;;;;;;;;;;The implementation of GHG reduction targets can reinforce the achievement of net-zero technology manufacturing targets by promoting the development and deployment of low-carbon technologies and increasing the use of renewable energy in manufacturing processes.;;;;;;;;;
626;GHG Reduction;;+;3.0;;;;;;;;;;;;;GHG Removal;;;;;;;;;;;;;;;;;;;;;The implementation of GHG reduction targets can aid the achievement of GHG removal targets by promoting the use of carbon capture and storage technologies and increasing the removal of CO2 from the atmosphere.;;;;;;;;;
627;Waste Reduction;;+;1.0;;;;;;;;;;;;;GHG Reduction;;;;;;;;;;;;;;;;;;;;;The implementation of waste reduction targets can enable the achievement of GHG reduction targets by reducing waste generation and promoting the recycling and reuse of materials.;;;;;;;;;
628;Waste Reduction - Municipal Waste;;+;1.0;;;;;;;;;;;;;GHG Reduction - Buildings;;;;;;;;;;;;;;;;;;;;;The implementation of municipal waste reduction targets can aid the achievement of GHG reduction in buildings by promoting the recycling and composting of organic waste and reducing the amount of waste sent to landfills.;;;;;;;;;
629;Waste Reduction - Food Waste;;+;1.0;;;;;;;;;;;;;GHG Reduction - Transports;;;;;;;;;;;;;;;;;;;;;The implementation of food waste reduction targets can enable the achievement of GHG reduction in transports by promoting sustainable food systems and reducing food waste generation.;;;;;;;;;
630;Waste Reduction - Plastic & Packaging;;+;2.0;;;;;;;;;;;;;Circularity/Recycling;;;;;;;;;;;;;;;;;;;;;The implementation of plastic and packaging waste reduction targets can reinforce the achievement of circular economy and recycling targets by promoting the use of recyclable materials and reducing single-use plastics.;;;;;;;;;
631;Circularity/Recycling;;+;2.0;;;;;;;;;;;;;GHG Reduction - Buildings;;;;;;;;;;;;;;;;;;;;;The implementation of circular economy and recycling targets can aid the achievement of GHG reduction in buildings by promoting the use of recycled materials and reducing waste generation.;;;;;;;;;
632;Circularity/Recycling - Municipal Waste;;+;1.0;;;;;;;;;;;;;GHG Reduction - Transports;;;;;;;;;;;;;;;;;;;;;The implementation of municipal waste recycling targets can enable the achievement of GHG reduction in transports by promoting the recycling and reuse of materials and reducing waste generation.;;;;;;;;;
